"tipo_elem";distrito;id;id_cruce;"fecha_inst";utm_x;utm_y;longitud;latitud
"other";10;4279;563;"2015-01-09 00:00:00";438511.912226528;4472994.886177629;-3.72464025503337;40.40529737869497
"other";10;4280;563;"1973-04-23 00:00:00";438517.580166857;4473092.004126071;-3.72458284508411;40.40617267921368
"other";10;4281;563;"1973-04-23 00:00:00";438525.828317002;4473089.412650925;-3.72448539600587;40.40614994313013
"other";10;4282;563;"1973-04-23 00:00:00";438536.994897499;4473075.569343133;-3.72435246868148;40.40602606088349
"other";10;4283;563;"1973-04-23 00:00:00";438536.081472956;4473069.749975593;-3.72436267072607;40.40597356998163
"other";10;4284;563;"1973-04-23 00:00:00";438523.317374441;4473062.079983648;-3.72451234549359;40.40590353283062
"other";2;4286;776;"1978-01-01 00:00:00";438858.496120608;4472874.241215567;-3.72054446372642;40.40423607832584
"other";2;4287;776;"1978-01-01 00:00:00";438862.217409276;4472872.666010988;-3.72050046081803;40.40422216142721
"other";2;4288;776;"1978-01-01 00:00:00";438874.776539454;4472871.082060318;-3.72035231215396;40.40420881460567
"other";2;4289;776;"2020-08-20 00:00:00";438895.521919746;4472862.854734745;-3.72010705918444;40.40413622185959
"other";2;4290;776;"1978-01-01 00:00:00";438896.53361103;4472858.46352328;-3.72009471588961;40.40409673805954
"other";2;4291;776;"1978-01-01 00:00:00";438890.802241269;4472847.752743747;-3.72016122578612;40.40399982980202
"other";2;4292;776;"1978-01-01 00:00:00";438881.500450558;4472832.651781737;-3.72026938750935;40.4038631106423
"other";2;4293;776;"1978-01-01 00:00:00";438877.093166756;4472831.683870796;-3.72032122963389;40.40385406772064
"other";2;4295;776;"1978-01-01 00:00:00";438847.136088187;4472836.148516637;-3.72067467028596;40.40389208754923
"other";2;4296;776;"1978-01-01 00:00:00";438848.301340195;4472840.847113441;-3.72066139046567;40.40393450024629
"other";2;4299;1875;"2020-08-19 00:00:00";438956.540361346;4472878.661354546;-3.71938953578805;40.40428309110581
"other";2;4300;1875;"2020-08-10 00:00:00";438966.372408324;4472872.309984798;-3.7192730659608;40.40422659584802
"other";2;4301;1875;"2005-02-01 00:00:00";438967.25756509;4472867.858843305;-3.71926220846795;40.40418656280267
"other";2;4302;1875;"2005-02-01 00:00:00";438989.850816396;4472860.011771045;-3.71899521791698;40.40411752863921
"other";2;4303;1875;"2005-02-01 00:00:00";439009.287719746;4472853.11281243;-3.71876551301626;40.40405680369093
"other";2;4304;1875;"2005-02-01 00:00:00";438988.359092431;4472875.199726109;-3.71901425220717;40.40425423942835
"other";2;4305;1875;"2005-02-01 00:00:00";438945.255242954;4472854.216773913;-3.71952017472557;40.40406205560539
"other";2;4306;1875;"2005-02-01 00:00:00";438944.309351521;4472858.707426693;-3.71953175183496;40.4041024401083
"other";2;4307;1920;"2019-02-26 00:00:00";438851.529574279;4472927.545413473;-3.72063167847888;40.4047157552962
"other";2;4308;1920;"2005-12-30 00:00:00";438860.609255381;4472921.135742826;-3.72052406720218;40.40465868085939
"other";2;4309;1920;"2005-12-30 00:00:00";438864.508418625;4472913.884294028;-3.72047742271607;40.40459364281355
"other";2;4310;775;"1978-01-01 00:00:00";439224.944872048;4472939.24979792;-3.71623244246923;40.4048485355603
"other";2;4311;775;"2017-10-19 00:00:00";439230.109104646;4472940.961994213;-3.71617175011162;40.40486433677767
"other";2;4312;775;"2017-09-08 00:00:00";439237.907325068;4472939.770089846;-3.71607974128361;40.40485416870823
"other";2;4313;775;"1978-01-01 00:00:00";439263.416603476;4472931.346464245;-3.71577833348084;40.40478014606741
"other";11;2224;1970;"2006-09-20 00:00:00";435422.192862297;4469359.070854734;-3.7606811821514;40.37231057922695
"other";2;4314;775;"2017-08-25 00:00:00";439266.812486714;4472927.084122279;-3.71573790936604;40.4047419966266
"other";2;4316;775;"1978-01-01 00:00:00";439239.386000767;4472915.311585941;-3.71605998148981;40.40463394302434
"other";2;4317;775;"1978-01-01 00:00:00";439247.727138193;4472909.799136679;-3.71596116282294;40.4045848929958
"other";2;4318;775;"1978-01-01 00:00:00";439228.930908294;4472900.144163653;-3.71618173677216;40.40449654475119
"other";2;4319;775;"1978-01-01 00:00:00";439240.094710069;4472893.468431545;-3.71604954480607;40.40443722142602
"other";2;4320;775;"2021-01-05 00:00:00";439276.778113652;4472880.329346827;-3.71561601293877;40.40432153466545
"other";2;4321;775;"2021-01-05 00:00:00";439272.069010031;4472874.140791759;-3.71567091460619;40.40426544180609
"other";2;4322;775;"1978-01-01 00:00:00";439257.838630601;4472869.802716526;-3.71583819140341;40.40422532433178
"other";2;4323;775;"1978-01-01 00:00:00";439253.59969971;4472868.176927965;-3.71588798777027;40.40421036920439
"other";2;4324;775;"1978-01-01 00:00:00";439245.451514987;4472864.589963635;-3.71598366351393;40.4041774616179
"other";2;4325;775;"1978-01-01 00:00:00";439194.850044375;4472887.07436888;-3.71658209839403;40.40437631766242
"other";2;4326;775;"1978-01-01 00:00:00";439193.918126421;4472891.52975003;-3.71659350577482;40.40441638574922
"other";2;4328;775;"1978-01-01 00:00:00";439199.617820562;4472903.018758027;-3.71652743793811;40.40452030032591
"other";2;4329;1145;"1987-06-04 00:00:00";439363.299170792;4473000.211830243;-3.71460786903228;40.40540779800652
"other";2;4330;1145;"1987-06-04 00:00:00";439365.682013458;4472997.593041306;-3.7145795396407;40.40538438027457
"other";2;4331;1145;"1987-06-04 00:00:00";439367.272722742;4472994.239746246;-3.71456047494848;40.40535428807216
"other";2;4332;1145;"1987-06-04 00:00:00";439373.291204158;4472997.555111888;-3.7144898678127;40.40538459272425
"other";2;4333;1145;"1987-06-04 00:00:00";439379.734157854;4472996.637984701;-3.71441385541075;40.40537679996383
"other";2;4334;1145;"1987-06-04 00:00:00";439360.791873314;4472987.956588973;-3.71463624789017;40.40529721444562
"other";2;4335;1145;"1987-06-04 00:00:00";439358.023019704;4472980.119186482;-3.71466812981281;40.40522640978419
"other";2;4336;1385;"1993-12-03 00:00:00";438937.102001109;4473365.257692617;-3.71966528529761;40.4086651474612
"other";2;4337;1385;"1993-12-03 00:00:00";438942.38497776;4473365.388330675;-3.71960303923266;40.40866671180961
"other";2;4338;1385;"1993-12-03 00:00:00";438946.775235752;4473364.884912485;-3.71955125280454;40.40866249878661
"other";2;4339;1385;"1993-12-03 00:00:00";438950.177814659;4473363.525585635;-3.71951102382613;40.40865050289504
"other";2;4340;1385;"1993-12-03 00:00:00";438958.132531563;4473360.656406711;-3.71941700420428;40.40862523936446
"other";2;4341;1385;"1993-12-03 00:00:00";438925.526435836;4473334.498150351;-3.7197987483425;40.40838720240829
"other";2;4342;1385;"1993-12-03 00:00:00";438924.713833071;4473328.545761809;-3.71980775333914;40.40833352097945
"other";2;4343;1385;"1993-12-03 00:00:00";438928.414337714;4473297.716612254;-3.71976118532966;40.4080560695131
"other";2;4344;1385;"1993-12-03 00:00:00";438938.210492026;4473294.274965585;-3.71964541082754;40.40802578419809
"other";2;4345;1385;"1993-12-03 00:00:00";438941.217822041;4473295.329158567;-3.71961007165627;40.40803550142694
"other";2;4347;1385;"1993-12-03 00:00:00";438950.255536754;4473296.669091468;-3.71950369391525;40.40804823497937
"other";2;4348;1384;"1993-12-03 00:00:00";439127.48068604;4473333.993983766;-3.71741872721268;40.4083974526224
"other";2;4349;1384;"1993-12-03 00:00:00";439122.292933136;4473332.406525359;-3.71747971154405;40.40838277271119
"other";2;4350;1384;"1993-12-03 00:00:00";439117.626577057;4473323.798435473;-3.71753387964981;40.40830488584098
"other";2;4351;1384;"1993-12-03 00:00:00";439118.165598332;4473315.922254809;-3.71752677391391;40.40823397302319
"other";2;4352;1384;"1993-12-03 00:00:00";439128.969228011;4473304.239906167;-3.71739833903436;40.40812952311669
"other";2;4353;1384;"1993-12-03 00:00:00";439137.172494283;4473304.085079024;-3.71730165143893;40.40812872814889
"other";2;4354;1384;"1993-12-03 00:00:00";439142.331545636;4473305.78794024;-3.71724101657078;40.40814444546834
"other";1;4355;670;"1975-09-09 00:00:00";439208.59695094;4473363.51776854;-3.71646561531826;40.40866934393861
"other";1;4356;670;"1975-09-09 00:00:00";439206.199575194;4473358.741887355;-3.71649341156453;40.40862614553443
"other";1;4357;670;"1975-09-09 00:00:00";439192.979058595;4473360.881121708;-3.71664941657989;40.40864445115328
"other";1;4358;670;"1975-09-09 00:00:00";439190.807536106;4473356.25295508;-3.71667456518843;40.40860259988433
"other";1;4359;670;"1975-09-09 00:00:00";439284.047009715;4473321.128496671;-3.71557240939447;40.40829298824709
"other";1;4360;670;"1975-09-09 00:00:00";439281.599099125;4473316.350646456;-3.71560080141358;40.40824976862748
"other";1;4361;670;"1975-09-09 00:00:00";439277.244744499;4473313.552086631;-3.71565184911261;40.40822424030302
"other";1;4362;670;"1975-09-09 00:00:00";439275.151668631;4473309.254585904;-3.71567610527491;40.40818537375733
"other";2;4363;529;"1972-10-11 00:00:00";439062.261237574;4473659.271393984;-3.71821847091055;40.41132292751207
"other";2;4364;529;"2016-02-03 00:00:00";439065.71631408;4473658.43471468;-3.71817767192836;40.41131564326195
"other";2;4365;529;"1972-10-11 00:00:00";439074.58745353;4473652.150264102;-3.71807252179453;40.41125967945354
"other";2;4366;529;"1972-10-11 00:00:00";439084.692221918;4473639.926464112;-3.71795226463849;40.41115030148251
"other";2;4367;529;"1972-10-11 00:00:00";439083.489067555;4473632.983626724;-3.71796577933795;40.41108766921462
"other";2;4368;529;"1972-10-11 00:00:00";439073.635376153;4473624.725226963;-3.71808111611992;40.4110125526386
"other";2;4369;529;"1972-10-11 00:00:00";439065.375086467;4473626.400424675;-3.718178625477;40.41102703892938
"other";2;4370;529;"1972-10-11 00:00:00";439061.473928922;4473628.479466472;-3.7182248004142;40.41104548228662
"other";2;4371;529;"1972-10-11 00:00:00";439047.942426828;4473628.944816142;-3.71838431612946;40.41104868362869
"other";2;4372;529;"1972-10-11 00:00:00";439065.483473976;4473615.81945905;-3.71817633479339;40.41093172874318
"other";2;4373;529;"1972-10-11 00:00:00";439066.659329843;4473609.836707044;-3.71816190420454;40.41087791948463
"other";2;4374;529;"1972-10-11 00:00:00";439064.76832978;4473623.06925493;-3.718185457186;40.41099698582956
"other";2;4375;529;"1972-10-11 00:00:00";439060.082293743;4473605.4703351;-3.71823899735052;40.41083810375192
"other";2;4376;529;"1972-10-11 00:00:00";439056.99055494;4473603.860645402;-3.71827527974876;40.41082337658712
"other";2;4377;529;"2016-12-06 00:00:00";439051.353547458;4473599.993084283;-3.71834134218581;40.41078812312279
"other";2;4378;529;"2016-12-06 00:00:00";439049.040847615;4473598.510109869;-3.71836845559863;40.41077459447884
"other";2;4379;529;"1972-10-11 00:00:00";439042.947520506;4473596.335818701;-3.71844005794084;40.41075456128618
"other";2;4380;529;"1972-10-11 00:00:00";439032.312500304;4473582.733763122;-3.71856408965091;40.41063124895017
"other";2;4381;529;"1972-10-11 00:00:00";439038.030579513;4473580.917442678;-3.71849652747497;40.41061530550434
"other";2;4382;529;"1972-10-11 00:00:00";439039.603308648;4473577.910550855;-3.71847770462269;40.41058833324279
"other";2;4383;529;"1972-10-11 00:00:00";439045.903547799;4473575.973756485;-3.71840327015908;40.41057134709195
"other";2;4384;529;"1972-10-11 00:00:00";439051.469715877;4473583.918211851;-3.71833843333353;40.41064332191101
"other";2;4385;529;"1972-10-11 00:00:00";439058.753390162;4473574.689932235;-3.71825171060353;40.41056072267198
"other";2;4386;529;"1972-10-11 00:00:00";439066.331531647;4473574.633485458;-3.71816239610301;40.41056076894294
"other";1;1372;115;"2019-08-05 00:00:00";439467.722055559;4474052.923704638;-3.713477474908;40.41489871234236
"other";10;4087;1355;"2022-07-28 00:00:00";435919.066319655;4472478.15640651;-3.75514259049338;40.40044694618857
"other";10;4093;1355;"2022-07-28 00:00:00";435965.214530901;4472475.42290426;-3.75459854048813;40.40042587179086
"other";10;4099;1355;"2022-07-28 00:00:00";435934.602334279;4472456.095214026;-3.75495730592705;40.40024940570633
"other";10;4104;1355;"2022-07-28 00:00:00";435940.658825432;4472429.642451223;-3.75488327931545;40.40001157472242
"other";10;4144;962;"2022-07-07 00:00:00";436575.661672775;4472888.710012969;-3.7474466731184;40.4041956496337
"other";10;4145;962;"2022-07-07 00:00:00";436570.026290157;4472879.440116849;-3.74751215613207;40.40411171336429
"other";2;4387;529;"1972-10-11 00:00:00";439071.49262403;4473576.177499431;-3.71810172000279;40.4105750559058
"other";2;4388;529;"1972-10-11 00:00:00";439077.19168722;4473580.479249072;-3.71803496788521;40.4106142251424
"other";2;4389;529;"1972-10-11 00:00:00";439087.508994417;4473583.043435104;-3.71791362284148;40.41063807954156
"other";2;4390;529;"1972-10-11 00:00:00";439092.287983828;4473585.523496406;-3.71785753934516;40.41066077075441
"other";10;4391;1160;"2016-02-03 00:00:00";438587.99720151;4473389.177947147;-3.72378170657204;40.40885495092363
"other";10;4393;1160;"2016-02-03 00:00:00";438598.807532456;4473385.737098604;-3.72365397718647;40.40882475166148
"other";10;4394;1160;"2016-02-03 00:00:00";438594.263327989;4473367.602594206;-3.7237057796747;40.40866105279646
"other";8;55214;4561;;441016.424715983;4484187.561493069;-3.69616647331131;40.50630696390143
"other";10;4136;962;"2022-07-07 00:00:00";436552.65468089;4472897.378854039;-3.74771864944688;40.40427198912955
"other";10;4137;962;"2022-07-07 00:00:00";436550.087711211;4472894.738350093;-3.74774863517997;40.40424800678722
"other";10;4141;962;"2022-07-07 00:00:00";436537.54209264;4472882.80256571;-3.74789528157516;40.40413952826835
"other";10;4158;962;"2022-07-07 00:00:00";436576.450855032;4472881.181852006;-3.7474366233216;40.40412789303804
"other";10;4396;1160;"2016-02-03 00:00:00";438590.804303748;4473368.381448286;-3.72374661855941;40.40866781390129
"other";10;4398;1160;"2016-02-03 00:00:00";438574.198949845;4473368.165530353;-3.72394228761304;40.40866464370307
"other";10;4399;1160;"2016-02-03 00:00:00";438574.560119448;4473373.562282433;-3.72393855226095;40.40871328669259
"other";10;4400;1160;"2016-02-03 00:00:00";438577.236753352;4473384.757967304;-3.72390808944538;40.40881433989239
"other";10;4401;1905;"2005-10-06 00:00:00";438457.002718448;4473376.198425068;-3.72532419206425;40.40872835161782
"other";10;4402;1905;"2005-10-06 00:00:00";438462.709045317;4473378.218139923;-3.72525713972118;40.40874696794502
"other";10;4403;1905;"2005-10-06 00:00:00";438471.717463347;4473375.201610859;-3.72515068603016;40.40872045959351
"other";10;4404;1905;"2005-10-06 00:00:00";438465.167977658;4473372.243537449;-3.72522758405315;40.40869332785451
"other";10;4405;1905;"2005-10-06 00:00:00";438483.982124296;4473376.070343411;-3.72500623400859;40.40872919192869
"other";10;4406;1905;"2005-10-06 00:00:00";438484.363049419;4473371.509823192;-3.72500130403265;40.40868813689596
"other";10;4407;1905;"2005-10-06 00:00:00";438464.849219889;4473343.961974695;-3.72522860569904;40.40843853148171
"other";10;4408;1905;"2005-10-06 00:00:00";438463.151430545;4473345.450425072;-3.72524875757977;40.40845181459989
"other";10;4409;1905;"2005-10-06 00:00:00";438462.351678659;4473348.539645444;-3.72525848115948;40.40847958454308
"other";10;4410;1905;"2005-10-06 00:00:00";438461.200003513;4473349.541693239;-3.72527215022146;40.40848852629729
"other";10;49253;939;"2022-07-07 00:00:00";435681.061742466;4472161.924473437;-3.75791510425315;40.39757985589978
"other";10;4411;1461;"1996-08-29 00:00:00";438387.554256069;4473258.053089323;-3.72613118617798;40.40765890922749
"other";10;4412;1461;"1996-08-29 00:00:00";438391.293231622;4473254.170852141;-3.72608674813168;40.40762421303339
"other";10;4413;1461;"1996-08-29 00:00:00";438383.926497036;4473242.477861984;-3.72617242970573;40.4075183322074
"other";10;4414;1461;"1996-08-29 00:00:00";438387.86140015;4473238.67963637;-3.72612569095054;40.40748440734141
"other";10;4428;749;"2014-10-16 00:00:00";438290.301095509;4473554.36051103;-3.72730600706492;40.41032097259436
"other";10;4429;749;"2014-10-16 00:00:00";438291.212231879;4473552.812256155;-3.72729511914641;40.41030709278638
"other";10;4430;749;"2014-10-16 00:00:00";438291.694832387;4473551.43933648;-3.72728929854098;40.41029476070504
"other";10;4431;749;"2014-10-16 00:00:00";438295.918856988;4473548.0147501;-3.72723918622189;40.4102642236648
"other";10;4437;614;"2014-10-30 00:00:00";438349.824968617;4473712.073021738;-3.72661979780026;40.41174612610145
"other";10;1940;1809;"2020-03-11 00:00:00";434955.604074969;4469060.148786371;-3.76614630939272;40.36958148503551
"other";10;1965;1808;"2015-12-29 00:00:00";434979.112694602;4469289.083338574;-3.76589277656711;40.37164565709318
"other";10;1968;1808;"2019-12-23 00:00:00";434959.795143408;4469300.606317673;-3.76612147777987;40.37174795378694
"other";3;6688;389;"1969-11-17 00:00:00";442617.047389995;4474414.23040917;-3.67639234946057;40.4183766479182
"other";3;6689;389;"1969-11-17 00:00:00";442616.956442126;4474406.7302687;-3.67639274476115;40.41830907647694
"other";3;6690;389;"1969-11-17 00:00:00";442611.093810004;4474396.627916995;-3.6764609334373;40.41821766495258
"other";3;6691;389;"1969-11-17 00:00:00";442611.221176129;4474390.828156356;-3.6764589089301;40.4181654264722
"other";3;6694;389;"1969-11-17 00:00:00";442634.77032676;4474378.230919048;-3.67618021014432;40.41805356765366
"other";10;2012;1890;"2005-06-17 00:00:00";434791.221774266;4469486.684514043;-3.76812600163453;40.37341105189173
"other";10;2013;1890;"2005-06-17 00:00:00";434790.701703442;4469489.400202413;-3.76813240507755;40.37343547523402
"other";11;2226;1970;"2006-09-20 00:00:00";435406.039847114;4469348.818514339;-3.76087039862592;40.37221697016479
"other";11;2245;1788;"2004-05-17 00:00:00";435242.732287663;4468467.368200265;-3.76270436455965;40.36426381706513
"other";11;2246;1788;"2004-05-17 00:00:00";435253.919026116;4468472.241422289;-3.76257311411019;40.36430858595025
"other";11;2247;1788;"2004-05-17 00:00:00";435236.118426429;4468459.800021473;-3.76278148685388;40.36419512590891
"other";11;2248;1788;"2004-05-17 00:00:00";435240.815073615;4468451.381974659;-3.76272532016337;40.36411965729162
"other";11;2316;1790;"2004-05-14 00:00:00";435651.819046319;4468286.70085171;-3.75786835608447;40.36266795795493
"other";11;2318;1790;"2022-02-24 00:00:00";435672.339182214;4468276.092069247;-3.75762562781344;40.36257397265736
"other";11;2319;1790;"2004-05-14 00:00:00";435691.681048643;4468274.545935353;-3.75739768997402;40.36256153636838
"other";11;2341;1786;"2004-05-14 00:00:00";435790.776272858;4468235.350667979;-3.75622673668525;40.36221608462344
"other";11;2342;1786;"2004-05-14 00:00:00";435790.257767045;4468230.136166847;-3.75623231796647;40.36216907011716
"other";11;2347;1807;"2004-07-29 00:00:00";435961.905176341;4468241.62707979;-3.75421205495738;40.36228578576196
"other";11;2348;1807;"2004-07-29 00:00:00";435953.592214105;4468229.345523161;-3.75430872004167;40.36217450942855
"other";11;2350;1807;"2004-07-29 00:00:00";435952.470012434;4468217.405095288;-3.75432073673549;40.3620668584223
"other";11;2371;1807;"2004-07-29 00:00:00";436001.594606566;4468188.037846199;-3.75373927196521;40.36180607672042
"other";11;2383;1815;"2004-07-29 00:00:00";436167.700975703;4468212.798395662;-3.75178559700597;40.36204186359405
"other";11;2481;1341;"1992-09-25 00:00:00";436053.738709891;4469844.470623044;-3.75329132256511;40.37673196290288
"other";11;2483;1341;"2020-09-24 00:00:00";436073.489661379;4469876.861988817;-3.75306192287028;40.37702527365406
"other";10;3527;1731;"2015-12-11 00:00:00";434838.831546113;4470643.619763735;-3.76768352095129;40.38383691252369
"other";10;3543;1038;"2015-08-31 00:00:00";435121.363935928;4470725.660930803;-3.76436355668664;40.38459802020121
"other";10;3545;1038;"2015-08-31 00:00:00";435129.089923273;4470714.922051676;-3.76427144770626;40.38450188167529
"other";10;3546;1038;"2015-08-31 00:00:00";435141.362503678;4470701.979184847;-3.76412555389363;40.38438624261271
"other";10;3609;942;"2017-10-30 00:00:00";434872.553296929;4471384.862665308;-3.767362049826;40.39051695333471
"other";10;3610;942;"2017-10-30 00:00:00";434844.831425435;4471349.409664099;-3.76768502742241;40.39019541123385
"other";10;3611;942;"2017-10-30 00:00:00";434840.943988113;4471353.257657894;-3.76773122056347;40.39022977136337
"other";1;240;64;"1960-01-01 00:00:00";441266.827767481;4473293.153909459;-3.69220326091427;40.40818323148489
"other";10;3814;1229;"1990-09-24 00:00:00";435826.298332867;4472240.654340633;-3.75621175666535;40.39830029009754
"other";10;3817;1229;"1990-09-24 00:00:00";435811.754774361;4472222.471089729;-3.75638128809537;40.39813536733525
"other";11;56124;1697;;438504.769830439;4470974.606164374;-3.72452930824615;40.38709723488667
"other";1;1600;28;"1960-01-01 00:00:00";441009.312224721;4474500.64802787;-3.69534997940859;40.41904272478688
"other";11;4055;1346;"2022-02-03 00:00:00";435689.810492131;4470435.012675367;-3.75763766099435;40.38202381102944
"other";11;4056;1346;"2022-02-03 00:00:00";435684.949609933;4470432.773944938;-3.75769469628488;40.38200326843218
"other";11;4057;1346;"2022-02-03 00:00:00";435674.551788428;4470430.628442565;-3.75781696612658;40.3819831382176
"other";11;4058;1346;"2022-02-03 00:00:00";435669.672325674;4470428.116298053;-3.75787419260283;40.38196013107007
"other";10;4063;910;"2015-05-21 00:00:00";434783.897163618;4470317.926145814;-3.76829732974419;40.38089863797595
"other";10;4065;910;"2015-05-21 00:00:00";434791.828669872;4470309.94455916;-3.76820308152883;40.38082735739521
"other";10;4066;910;"1979-02-28 00:00:00";434793.851946728;4470273.052225485;-3.76817547275312;40.38049517493088
"other";10;4095;1355;"2022-07-28 00:00:00";435956.41052487;4472463.958449906;-3.75470112676671;40.40032191838984
"other";10;4100;1355;"2022-07-28 00:00:00";435931.144993414;4472455.808790248;-3.75499801562755;40.40024655948663
"other";1;1612;30;"2018-11-19 00:00:00";440862.719732246;4474450.466088095;-3.69707314451681;40.41858025704041
"other";10;4418;1205;"2014-10-28 00:00:00";438108.789510001;4473342.451717024;-3.72942451418166;40.40839853073403
"other";3;6695;389;"1969-11-17 00:00:00";442641.645479938;4474389.374156449;-3.67610018101525;40.41815442564687
"other";10;4419;1205;"2014-10-28 00:00:00";438114.478486443;4473338.164735148;-3.72935705447346;40.408360334678
"other";10;4420;1205;"2014-10-28 00:00:00";438104.79263064;4473321.432884646;-3.72946957175662;40.40820888681304
"other";10;4421;1205;"2014-10-28 00:00:00";438099.889569573;4473323.826971038;-3.72952758550431;40.40823008922037
"other";10;4438;614;"2014-10-30 00:00:00";438350.832417399;4473705.722642979;-3.72660730941927;40.41168899374991
"other";10;4439;614;"2014-10-30 00:00:00";438344.865933317;4473698.797178804;-3.72667695492257;40.41162616423761
"other";10;4440;614;"2014-10-30 00:00:00";438339.615159131;4473697.705786504;-3.72673873087022;40.41161594355354
"other";10;4441;1996;"2007-05-04 00:00:00";438069.421681523;4474035.460331635;-3.72995590631661;40.41463852096827
"other";10;4442;1996;"2007-05-04 00:00:00";438074.576963323;4474037.90168073;-3.72989538498479;40.41466089726264
"other";10;4443;1996;"2021-04-08 00:00:00";438087.873740589;4474036.524300356;-3.72973853808148;40.41464947846458
"other";10;4444;1996;"2007-05-04 00:00:00";438103.469860263;4474039.525099322;-3.72955501768591;40.4146776709507
"other";10;4445;1996;"2007-05-04 00:00:00";438103.350799281;4474034.07666389;-3.72955589079086;40.41462858028202
"other";10;4446;1996;"2007-05-04 00:00:00";438103.195044916;4474028.744051781;-3.72955720762397;40.41458053026965
"other";10;4447;1996;"2007-05-04 00:00:00";438095.762603417;4474024.88275782;-3.72964442888166;40.41454519331878
"other";10;4448;1996;"2021-04-08 00:00:00";438068.404464005;4474023.663849274;-3.72996674659334;40.41453217757508
"other";10;4449;1996;"2021-04-08 00:00:00";438070.920789064;4474018.534390956;-3.72993659046085;40.41448615648329
"other";10;4059;946;"2020-02-18 00:00:00";436057.112813661;4470806.337403174;-3.75334809748205;40.38539712907989
"other";10;4450;1996;"2007-05-04 00:00:00";438085.185337265;4474002.006019323;-3.72976686348147;40.4143383231849
"other";10;4451;1996;"2007-05-04 00:00:00";438087.86561588;4473996.46048124;-3.72973473477026;40.41428856601068
"other";10;4452;1996;"2007-05-04 00:00:00";438092.191445933;4474010.241324448;-3.72968509285078;40.41441303146099
"other";10;4453;1996;"2007-05-04 00:00:00";438099.488909003;4474014.208729337;-3.72959947293011;40.41444931429507
"other";10;4454;1996;"2007-05-04 00:00:00";438107.424359958;4474002.789642002;-3.72950483679474;40.41434703646344
"other";8;50193;2169;"2013-08-27 00:00:00";441210.596967644;4483455.57737389;-3.69380692718097;40.49972677339908
"other";10;4456;1996;"2021-04-08 00:00:00";438122.848947577;4474002.906036708;-3.729323058192;40.41434923188316
"other";10;4457;1996;"2007-05-04 00:00:00";438120.381581807;4474012.205381101;-3.72935304243021;40.41443282088358
"other";10;4458;1996;"2007-05-04 00:00:00";438117.373053946;4474017.286918192;-3.72938899445889;40.41447837384076
"other";10;4484;232;"2014-07-28 00:00:00";438013.041365792;4473852.406457461;-3.73060255583678;40.41298529710363
"other";10;4485;232;"2014-07-28 00:00:00";438022.407206431;4473855.341800495;-3.73049246083518;40.41301243737379
"other";10;4486;232;"2014-07-28 00:00:00";438025.137069471;4473850.693930494;-3.7304598353058;40.41297077065607
"other";10;4487;232;"2014-07-28 00:00:00";438030.126662977;4473833.924866534;-3.73039939716634;40.41282007931248
"other";10;4488;232;"2014-07-28 00:00:00";438023.613419786;4473830.690364747;-3.73047584360911;40.41279045659365
"other";10;4489;232;"2014-07-28 00:00:00";438008.115114162;4473827.62254192;-3.73065819917017;40.4127616661906
"other";10;4490;232;"2014-07-28 00:00:00";438005.610458152;4473832.474598831;-3.73068819044828;40.41280518902985
"other";10;4491;233;"2014-07-28 00:00:00";437887.878053422;4473791.019213564;-3.73207167247989;40.41242296416711
"other";10;4492;233;"2014-07-28 00:00:00";437900.48315974;4473788.71169944;-3.73192289127296;40.41240311763378
"other";10;4493;233;"2014-07-28 00:00:00";437893.111438113;4473778.869957348;-3.73200880907144;40.41231390904907
"other";10;4494;233;"2014-07-28 00:00:00";437895.942465389;4473774.12371956;-3.73197498109868;40.41227136416901
"other";10;4495;491;"2014-09-14 00:00:00";437767.166232196;4473733.379958111;-3.73348866898976;40.41189470900878
"other";10;4496;491;"2014-09-14 00:00:00";437769.782798961;4473728.745386608;-3.73345737870389;40.41185315446816
"other";10;4497;491;"2014-09-14 00:00:00";437771.681228293;4473721.246494005;-3.73343427175482;40.41178574322235
"other";10;4498;491;"2014-09-14 00:00:00";437774.077021014;4473716.373181702;-3.73340556008375;40.41174202148354
"other";10;4501;151;"2014-09-14 00:00:00";437646.495496607;4473675.983770595;-3.73490518275683;40.41136862936558
"other";11;2203;1969;"2020-09-09 00:00:00";435272.395874863;4469395.166187182;-3.7624492023302;40.37262412219077
"other";10;4502;151;"2014-09-14 00:00:00";437649.141245278;4473671.16537766;-3.73487352992615;40.4113254214557
"other";10;4503;151;"2014-09-14 00:00:00";437652.458471192;4473659.093574379;-3.73483325289827;40.41121692207767
"other";10;4504;151;"2014-09-14 00:00:00";437641.537757678;4473649.2697897;-3.7349609924871;40.41112760726185
"other";10;4505;151;"2014-09-14 00:00:00";437636.248636689;4473646.495012315;-3.73502305358602;40.4111022146559
"other";10;4506;151;"2014-09-14 00:00:00";437630.195609926;4473648.452049732;-3.73509458120529;40.41111939094451
"other";10;4507;151;"2014-09-14 00:00:00";437627.476118144;4473653.100351092;-3.73512708647788;40.41116106101332
"other";10;4508;243;"2014-09-30 00:00:00";437491.801715639;4473582.441651481;-3.73671908805101;40.41051436071496
"other";11;57805;4706;;438388.42974943;4471551.861410577;-3.72595574591903;40.39228882552784
"other";11;2204;1969;"2020-09-09 00:00:00";435265.098262936;4469396.687872011;-3.76253531077041;40.37263726343495
